Local time,Open,High,Low,Close,Volume
01.01.2020 00:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 01:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 02:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 03:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 04:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 05:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 06:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 07:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 08:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 09:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 10:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 11:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 12:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 13:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 14:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 15:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 16:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 17:00:00.000 GMT-0500,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 18:00:00.000 GMT-0500,28573.500,28608.290,28557.290,28587.000,0.2858
01.01.2020 19:00:00.000 GMT-0500,28586.280,28601.500,28582.730,28598.270,0.1219
01.01.2020 20:00:00.000 GMT-0500,28599.250,28613.500,28578.000,28601.290,0.2949
01.01.2020 21:00:00.000 GMT-0500,28601.290,28613.300,28597.300,28607.250,0.1819
01.01.2020 22:00:00.000 GMT-0500,28607.710,28622.250,28607.710,28620.500,0.0971
01.01.2020 23:00:00.000 GMT-0500,28620.500,28620.500,28610.280,28613.300,0.0258
02.01.2020 00:00:00.000 GMT-0500,28613.270,28617.290,28601.780,28616.260,0.0912
02.01.2020 01:00:00.000 GMT-0500,28616.730,28618.500,28607.210,28613.750,0.1043
02.01.2020 02:00:00.000 GMT-0500,28614.220,28645.500,28613.780,28643.300,0.2545
02.01.2020 03:00:00.000 GMT-0500,28642.290,28691.900,28636.100,28680.890,0.5839
02.01.2020 04:00:00.000 GMT-0500,28680.890,28695.850,28676.800,28687.840,0.4313
02.01.2020 05:00:00.000 GMT-0500,28688.370,28708.100,28682.840,28698.390,0.4517
02.01.2020 06:00:00.000 GMT-0500,28698.810,28701.900,28670.810,28675.800,0.3375
02.01.2020 07:00:00.000 GMT-0500,28675.800,28696.900,28674.840,28694.830,0.2369
02.01.2020 08:00:00.000 GMT-0500,28694.300,28701.900,28684.100,28695.900,0.2973
02.01.2020 09:00:00.000 GMT-0500,28695.860,28737.450,28642.490,28725.470,0.9168
02.01.2020 10:00:00.000 GMT-0500,28725.470,28726.500,28622.910,28702.500,1.1243
02.01.2020 11:00:00.000 GMT-0500,28701.990,28717.700,28665.420,28712.990,1.381
02.01.2020 12:00:00.000 GMT-0500,28712.990,28741.500,28707.410,28736.400,1.0909
02.01.2020 13:00:00.000 GMT-0500,28736.400,28737.490,28702.480,28716.700,0.8032
02.01.2020 14:00:00.000 GMT-0500,28716.700,28777.700,28712.400,28770.460,0.8027
02.01.2020 15:00:00.000 GMT-0500,28768.920,28874.470,28768.200,28874.420,1.1067
02.01.2020 16:00:00.000 GMT-0500,28874.420,28887.930,28864.420,28876.900,0.2959
02.01.2020 17:00:00.000 GMT-0500,28876.900,28876.900,28876.900,28876.900,0
02.01.2020 18:00:00.000 GMT-0500,28890.730,28913.230,28890.200,28897.230,0.29
02.01.2020 19:00:00.000 GMT-0500,28897.230,28911.270,28894.200,28904.250,0.2887
02.01.2020 20:00:00.000 GMT-0500,28903.290,28919.250,28831.200,28841.260,0.757
02.01.2020 21:00:00.000 GMT-0500,28841.260,28852.760,28676.270,28713.200,2.4625
02.01.2020 22:00:00.000 GMT-0500,28713.200,28729.790,28636.760,28674.240,1.2506
02.01.2020 23:00:00.000 GMT-0500,28674.240,28716.280,28665.270,28694.230,0.7594
03.01.2020 00:00:00.000 GMT-0500,28694.230,28703.290,28644.200,28667.200,1.1668
03.01.2020 01:00:00.000 GMT-0500,28667.200,28675.280,28648.270,28672.200,0.7277
03.01.2020 02:00:00.000 GMT-0500,28668.710,28674.270,28595.210,28600.700,1.1991
03.01.2020 03:00:00.000 GMT-0500,28600.290,28641.380,28557.280,28608.390,1.737
03.01.2020 04:00:00.000 GMT-0500,28608.830,28614.900,28566.310,28592.900,1.5449
03.01.2020 05:00:00.000 GMT-0500,28592.900,28612.800,28460.310,28491.820,1.5798
03.01.2020 06:00:00.000 GMT-0500,28491.820,28535.820,28479.860,28515.380,1.4943
03.01.2020 07:00:00.000 GMT-0500,28515.380,28598.870,28512.880,28595.840,1.2266
03.01.2020 08:00:00.000 GMT-0500,28597.100,28661.840,28594.890,28615.900,1.6924
03.01.2020 09:00:00.000 GMT-0500,28613.380,28696.460,28523.500,28671.930,3.4916
03.01.2020 10:00:00.000 GMT-0500,28671.480,28672.460,28602.490,28626.700,3.9311
03.01.2020 11:00:00.000 GMT-0500,28626.700,28682.410,28582.410,28676.470,2.1705
03.01.2020 12:00:00.000 GMT-0500,28677.450,28715.500,28673.450,28695.700,1.3294
03.01.2020 13:00:00.000 GMT-0500,28695.700,28708.700,28601.420,28651.910,2.3045
03.01.2020 14:00:00.000 GMT-0500,28651.910,28691.500,28623.410,28687.420,1.9745
03.01.2020 15:00:00.000 GMT-0500,28687.420,28711.490,28597.420,28627.480,2.6135
03.01.2020 16:00:00.000 GMT-0500,28627.480,28654.480,28624.900,28633.970,0.4637
03.01.2020 17:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
03.01.2020 18:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
03.01.2020 19:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
03.01.2020 20:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
03.01.2020 21:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
03.01.2020 22:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
03.01.2020 23:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 00:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 01:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 02:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 03:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 04:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 05:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 06:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 07:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 08:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 09:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 10:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 11:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 12:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 13:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 14:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 15:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 16:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 17:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 18:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 19:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 20:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 21:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 22:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 23:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 00:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 01:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 02:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 03:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 04:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 05:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 06:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 07:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 08:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 09:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 10:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 11:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 12:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 13:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 14:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 15:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 16:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 17:00:00.000 GMT-0500,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 18:00:00.000 GMT-0500,28488.210,28534.280,28478.750,28530.300,1.5962
05.01.2020 19:00:00.000 GMT-0500,28530.300,28540.230,28503.800,28522.290,1.379
05.01.2020 20:00:00.000 GMT-0500,28522.290,28524.300,28492.230,28498.500,1.0893
05.01.2020 21:00:00.000 GMT-0500,28498.500,28518.800,28494.720,28505.250,0.56
05.01.2020 22:00:00.000 GMT-0500,28505.250,28535.300,28505.200,28530.220,0.3807
05.01.2020 23:00:00.000 GMT-0500,28530.220,28571.290,28523.730,28560.280,0.4027
06.01.2020 00:00:00.000 GMT-0500,28560.280,28564.240,28536.200,28543.720,0.3928
06.01.2020 01:00:00.000 GMT-0500,28543.250,28548.000,28495.200,28515.200,0.8126
06.01.2020 02:00:00.000 GMT-0500,28516.270,28555.240,28505.780,28508.210,0.9667
06.01.2020 03:00:00.000 GMT-0500,28507.280,28531.390,28382.830,28387.870,2.2526
06.01.2020 04:00:00.000 GMT-0500,28387.870,28453.100,28382.860,28448.820,1.4897
06.01.2020 05:00:00.000 GMT-0500,28448.820,28474.820,28440.810,28462.890,0.9857
06.01.2020 06:00:00.000 GMT-0500,28462.890,28468.330,28442.800,28456.860,0.8248
06.01.2020 07:00:00.000 GMT-0500,28456.860,28511.100,28456.800,28491.880,0.8934
06.01.2020 08:00:00.000 GMT-0500,28491.880,28492.880,28439.860,28460.890,1.091
06.01.2020 09:00:00.000 GMT-0500,28458.340,28524.440,28417.700,28504.410,2.5332
06.01.2020 10:00:00.000 GMT-0500,28504.410,28570.440,28493.470,28550.700,2.3119
06.01.2020 11:00:00.000 GMT-0500,28550.700,28601.480,28537.500,28572.700,1.7057
06.01.2020 12:00:00.000 GMT-0500,28572.700,28597.440,28562.950,28584.410,1.1554
06.01.2020 13:00:00.000 GMT-0500,28584.410,28635.500,28579.430,28629.700,0.9956
06.01.2020 14:00:00.000 GMT-0500,28629.700,28663.920,28616.460,28627.490,1.195
06.01.2020 15:00:00.000 GMT-0500,28627.490,28706.470,28617.400,28703.490,1.7521
06.01.2020 16:00:00.000 GMT-0500,28703.930,28733.000,28669.200,28676.920,0.4251
06.01.2020 17:00:00.000 GMT-0500,28676.920,28676.920,28676.920,28676.920,0
06.01.2020 18:00:00.000 GMT-0500,28664.210,28677.770,28647.300,28654.750,0.4498
06.01.2020 19:00:00.000 GMT-0500,28654.750,28713.280,28650.270,28699.260,1.0179
06.01.2020 20:00:00.000 GMT-0500,28699.260,28718.300,28689.240,28710.000,0.7779
06.01.2020 21:00:00.000 GMT-0500,28710.000,28730.290,28704.260,28713.000,0.6732
06.01.2020 22:00:00.000 GMT-0500,28713.000,28717.500,28706.240,28717.260,0.3638
06.01.2020 23:00:00.000 GMT-0500,28717.260,28764.220,28716.220,28748.230,0.4193
07.01.2020 00:00:00.000 GMT-0500,28747.770,28754.500,28726.230,28732.500,0.5251
07.01.2020 01:00:00.000 GMT-0500,28732.500,28740.240,28696.210,28718.280,0.8106
07.01.2020 02:00:00.000 GMT-0500,28718.280,28751.280,28668.280,28685.260,1.501
07.01.2020 03:00:00.000 GMT-0500,28688.705,28768.300,28675.870,28733.900,1.9817
07.01.2020 04:00:00.000 GMT-0500,28733.900,28737.850,28682.810,28711.830,1.1866
07.01.2020 05:00:00.000 GMT-0500,28710.830,28725.850,28686.830,28703.100,1.1063
07.01.2020 06:00:00.000 GMT-0500,28703.100,28718.870,28673.320,28680.830,0.7815
07.01.2020 07:00:00.000 GMT-0500,28678.870,28707.880,28676.860,28703.830,0.723
07.01.2020 08:00:00.000 GMT-0500,28704.360,28707.870,28635.860,28639.840,1.2111
07.01.2020 09:00:00.000 GMT-0500,28639.330,28655.000,28562.400,28602.470,2.5634
07.01.2020 10:00:00.000 GMT-0500,28602.470,28668.970,28587.950,28660.900,3.1795
07.01.2020 11:00:00.000 GMT-0500,28660.470,28684.480,28591.430,28598.480,1.8745
07.01.2020 12:00:00.000 GMT-0500,28598.480,28612.500,28576.400,28589.490,1.2976
07.01.2020 13:00:00.000 GMT-0500,28589.490,28612.480,28582.420,28604.480,0.9794
07.01.2020 14:00:00.000 GMT-0500,28604.930,28607.480,28580.440,28606.700,1.2921
07.01.2020 15:00:00.000 GMT-0500,28607.480,28636.500,28573.400,28581.460,1.6009
07.01.2020 16:00:00.000 GMT-0500,28582.430,28582.430,28552.490,28560.440,0.3613
07.01.2020 17:00:00.000 GMT-0500,28560.440,28560.440,28560.440,28560.440,0
07.01.2020 18:00:00.000 GMT-0500,28524.200,28548.710,28241.200,28299.760,3.5362
07.01.2020 19:00:00.000 GMT-0500,28299.300,28309.780,28119.700,28209.220,4.763
07.01.2020 20:00:00.000 GMT-0500,28209.220,28375.500,28185.760,28317.710,4.1214
07.01.2020 21:00:00.000 GMT-0500,28317.710,28502.500,28309.750,28481.270,3.8879
07.01.2020 22:00:00.000 GMT-0500,28481.270,28494.000,28369.710,28411.280,2.7387
07.01.2020 23:00:00.000 GMT-0500,28411.280,28434.290,28380.500,28384.750,1.0183
08.01.2020 00:00:00.000 GMT-0500,28384.750,28402.790,28351.230,28364.260,1.2726
08.01.2020 01:00:00.000 GMT-0500,28364.260,28405.000,28355.760,28397.240,1.1198
08.01.2020 02:00:00.000 GMT-0500,28397.240,28476.290,28392.250,28453.290,2.0963
08.01.2020 03:00:00.000 GMT-0500,28452.800,28484.370,28434.310,28457.400,3.0146
08.01.2020 04:00:00.000 GMT-0500,28457.400,28498.100,28446.360,28484.360,1.5712
08.01.2020 05:00:00.000 GMT-0500,28484.360,28568.890,28471.800,28556.800,1.6157
08.01.2020 06:00:00.000 GMT-0500,28556.800,28594.900,28532.820,28557.860,1.6632
08.01.2020 07:00:00.000 GMT-0500,28557.860,28583.830,28526.900,28577.100,1.4339
08.01.2020 08:00:00.000 GMT-0500,28577.100,28598.810,28520.350,28538.800,1.9962
08.01.2020 09:00:00.000 GMT-0500,28538.800,28624.490,28513.470,28605.410,2.501
08.01.2020 10:00:00.000 GMT-0500,28604.920,28652.940,28572.400,28620.940,2.5542
08.01.2020 11:00:00.000 GMT-0500,28620.490,28813.430,28605.700,28771.200,3.2013
08.01.2020 12:00:00.000 GMT-0500,28771.200,28806.400,28767.420,28786.470,2.2203
08.01.2020 13:00:00.000 GMT-0500,28786.950,28794.700,28756.430,28764.700,1.459
08.01.2020 14:00:00.000 GMT-0500,28764.700,28819.700,28764.430,28819.700,1.2062
08.01.2020 15:00:00.000 GMT-0500,28819.000,28865.410,28736.410,28746.200,2.0006
08.01.2020 16:00:00.000 GMT-0500,28746.200,28809.200,28739.480,28802.480,0.5966
08.01.2020 17:00:00.000 GMT-0500,28802.480,28802.480,28802.480,28802.480,0
08.01.2020 18:00:00.000 GMT-0500,28804.770,28835.240,28784.500,28806.220,0.72
08.01.2020 19:00:00.000 GMT-0500,28806.220,28838.790,28791.710,28814.290,0.9235
08.01.2020 20:00:00.000 GMT-0500,28814.290,28829.500,28809.210,28824.240,0.9123
08.01.2020 21:00:00.000 GMT-0500,28824.240,28825.300,28806.280,28808.730,0.5414
08.01.2020 22:00:00.000 GMT-0500,28808.730,28811.300,28772.700,28808.240,0.5299
08.01.2020 23:00:00.000 GMT-0500,28808.240,28827.270,28802.260,28826.230,0.2853
09.01.2020 00:00:00.000 GMT-0500,28826.230,28858.500,28820.300,28845.280,0.5567
09.01.2020 01:00:00.000 GMT-0500,28845.280,28856.300,28840.250,28847.290,0.5083
09.01.2020 02:00:00.000 GMT-0500,28847.290,28910.300,28835.270,28901.750,0.9455
09.01.2020 03:00:00.000 GMT-0500,28901.270,28913.870,28872.850,28889.840,1.3336
09.01.2020 04:00:00.000 GMT-0500,28889.840,28896.880,28870.350,28880.830,0.9723
09.01.2020 05:00:00.000 GMT-0500,28879.900,28896.850,28866.820,28877.860,0.7328
09.01.2020 06:00:00.000 GMT-0500,28877.860,28900.100,28875.820,28898.880,0.4564
09.01.2020 07:00:00.000 GMT-0500,28897.880,28914.100,28864.100,28877.830,1.0847
09.01.2020 08:00:00.000 GMT-0500,28876.820,28912.900,28867.900,28903.360,0.9146
09.01.2020 09:00:00.000 GMT-0500,28903.360,28918.950,28848.430,28873.400,2.2995
09.01.2020 10:00:00.000 GMT-0500,28873.400,28928.440,28839.470,28918.940,1.8883
09.01.2020 11:00:00.000 GMT-0500,28918.480,28978.700,28906.430,28977.440,1.484
09.01.2020 12:00:00.000 GMT-0500,28978.500,28984.700,28880.480,28924.400,1.8068
09.01.2020 13:00:00.000 GMT-0500,28925.410,28946.490,28899.450,28924.430,1.5803
09.01.2020 14:00:00.000 GMT-0500,28923.500,28967.940,28921.480,28949.420,1.3202
09.01.2020 15:00:00.000 GMT-0500,28949.160,28968.410,28925.420,28961.910,1.6465
09.01.2020 16:00:00.000 GMT-0500,28960.490,28971.700,28950.460,28961.970,0.2633
09.01.2020 17:00:00.000 GMT-0500,28961.970,28961.970,28961.970,28961.970,0
09.01.2020 18:00:00.000 GMT-0500,28962.000,28986.500,28959.000,28978.210,0.3466
09.01.2020 19:00:00.000 GMT-0500,28978.210,29031.300,28978.210,29015.210,0.853
09.01.2020 20:00:00.000 GMT-0500,29015.210,29030.500,29004.700,29016.220,0.6323
09.01.2020 21:00:00.000 GMT-0500,29015.250,29025.500,29009.200,29024.240,0.3576
09.01.2020 22:00:00.000 GMT-0500,29023.780,29034.500,29018.710,29032.270,0.218
09.01.2020 23:00:00.000 GMT-0500,29032.270,29041.000,29028.200,29033.700,0.1961
10.01.2020 00:00:00.000 GMT-0500,29033.700,29044.300,29024.290,29044.270,0.3029
10.01.2020 01:00:00.000 GMT-0500,29046.290,29055.230,29032.210,29038.300,0.2893
10.01.2020 02:00:00.000 GMT-0500,29038.300,29047.500,29020.220,29032.000,0.375
10.01.2020 03:00:00.000 GMT-0500,29031.260,29033.100,28991.830,29007.900,0.8317
10.01.2020 04:00:00.000 GMT-0500,29007.900,29022.880,28996.820,29021.860,0.5072
10.01.2020 05:00:00.000 GMT-0500,29022.360,29031.100,29013.810,29014.800,0.4717
10.01.2020 06:00:00.000 GMT-0500,29014.100,29042.900,29013.800,29026.850,0.3796
10.01.2020 07:00:00.000 GMT-0500,29026.850,29028.100,29006.830,29013.890,0.2883
10.01.2020 08:00:00.000 GMT-0500,29013.890,29015.840,28959.800,28987.830,1.4029
10.01.2020 09:00:00.000 GMT-0500,28988.370,29001.830,28925.440,28982.500,2.2784
10.01.2020 10:00:00.000 GMT-0500,28982.500,29006.410,28950.930,28967.460,2.2075
10.01.2020 11:00:00.000 GMT-0500,28968.410,28970.470,28863.410,28876.450,1.8262
10.01.2020 12:00:00.000 GMT-0500,28877.430,28902.470,28830.480,28889.430,1.8529
10.01.2020 13:00:00.000 GMT-0500,28889.430,28925.700,28884.410,28913.400,1.0413
10.01.2020 14:00:00.000 GMT-0500,28913.400,28917.700,28854.420,28866.450,1.3043
10.01.2020 15:00:00.000 GMT-0500,28866.450,28869.200,28785.960,28826.940,2.2007
10.01.2020 16:00:00.000 GMT-0500,28826.940,28827.910,28805.460,28811.450,0.3341
10.01.2020 17:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
10.01.2020 18:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
10.01.2020 19:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
10.01.2020 20:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
10.01.2020 21:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
10.01.2020 22:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
10.01.2020 23:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 00:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 01:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 02:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 03:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 04:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 05:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 06:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 07:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 08:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 09:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 10:00:00.000 GMT-0500,28811.450,28811.450,28811.450,28811.450,0
